"STN","AVG_TEMP","AVG_DEWP","AVG_STP","AVG_WDSP"
690190,48.5444030520262,24.7854838709678,967.480241128226,10.8713225743705
720110,53.1694806699653,32.4290322580645,980.396467129398,5.99677419354839
720151,52.7356280579512,18.6516129032258,869.777419354839,8.50967741935484
720261,47.5848350471985,28.8709677419355,988.851612903226,7.52258064516129
720269,63.259811827957,46.158064516129,1014.7935483871,6.68064516129032
720271,50.9806191855022,23.1290322580645,928.235483870968,9.91290322580645
720273,58.2138613021725,45.7690825472927,1016.67708111337,8.15680644533824
720276,64.6325268817204,49.6096774193548,1013.63158158158,6.83870967741935
720281,45.5748252688172,23.5225806451613,973.090322580645,9.60645161290322
720286,49.710514527979,31.5193548387097,991.81935483871,7.56451612903226
720287,46.3983013544547,29.1161290322581,992.470629500468,10.4129032258065
720291,48.6389247311828,34.2548387096774,1003.90967741935,8.73870967741935
720295,49.0215591397849,33.9354838709677,994.292871904162,9.89677419354839
720296,55.1707123655914,47.0225806451613,1012.04804885531,5.16774193548387
720298,51.5551209677419,38.3548387096774,993.989307856243,6.47741935483871
720299,47.8427016129032,32.5516129032258,992.615114307856,8.86451612903226
720302,46.6903629032258,32.9548387096774,1004.06451612903,5.84516129032258
720303,52.6857588040744,37.633598676325,1008.30900093642,6.96774193548387
720305,47.2472335234072,27.258064516129,981.492871904162,9.14838709677419
720311,47.5207795698925,36.4290322580645,1007.29677419355,7.22258064516129
720314,50.9321639784946,36.3290322580645,1003.44771061384,6.29354838709677
720315,38.1157258064516,19.1645161290323,913.535483870968,11.5645161290323
720316,61.7438575268817,46.741935483871,1016.33870967742,9.51290322580645
720318,46.0969027118719,23.1787599666476,979.570629500468,6.85358063888662
720320,49.4354414333993,32.9059070300693,988.447034130905,8.44909676164421
720323,51.7725403225806,34.1322580645161,959.029032258064,7.1258064516129
720391,59.8134408602151,40.9774193548387,980.389514514515,8.25161290322581
720393,42.0331720430108,19.9193548387097,980.389514514515,10.5645161290323
720395,56.7700537634408,34.2607457397467,980.389514514515,4.93870967741935
720404,46.090940860215,26.1645161290323,980.389514514515,9.01612903225806
720542,52.8982123655914,34.2677419354839,980.389514514515,7.28387096774194
720577,49.4965582304152,35.1639298556465,980.389514514515,6.88883862183208
720578,50.6091750103687,28.0516129032258,980.389514514515,9.29032258064516
720579,55.386061827957,36.3129032258065,980.389514514515,5.74838709677419
720584,59.2227818033796,43.8190617020168,980.389514514515,6.14603221414184
720594,58.2137231182796,45.4806451612903,980.389514514515,9.24193548387097
722008,61.3476209677419,51.7258064516129,1011.6682618102,8.615354738315
722042,49.6249462365591,37.2354838709677,1003.08319448481,5.54193548387097
722094,50.3908147953149,31.9161290322581,998.709677419355,6.93548387096774
722107,46.96591956565,21.3258064516129,902.448387096774,8.39677419354839
722112,50.3894758064516,38.5612903225806,1003.95416222674,5.48064516129032
722113,54.1109677419355,38.9806451612903,980.389514514515,6.05483870967742
722122,46.6117630932997,19.7354838709677,932.570967741936,9.91290322580645
722143,49.4349634527101,33.5626309343895,999.860275598179,8.37938709049953
722159,65.7208467741935,51.3258064516129,1013.82512996868,7.95806451612903
722169,50.3153931443019,18.0354838709677,926.154838709677,6.49032258064516
722174,42.8971505376344,19.4290322580645,899.11935483871,10.1806451612903
722192,50.0691481286483,23.9709677419355,934.354838709677,11.4870967741935
722202,54.9420967741935,35.5967741935484,985.660952081113,4.37096774193548
722209,58.0824059139785,47.6967741935484,1018.63548387097,9.08709677419355
722214,40.835296604857,20.1290322580645,887.2,11.5064516129032
722231,48.5938709677419,30.3870967741935,980.389514514515,9.61612903225806
722323,51.4860483870968,34.0677419354839,980.389514514515,6.23870967741935
722324,50.9748753697791,24.2258064516129,919.858064516129,8.13870967741935
722338,59.2277553763441,43.8,994.49321014563,6.97741935483871
722351,57.6307123655914,44.8741935483871,1015.38675853273,8.53548387096774
722362,48.6293691855022,34.0483870967742,1000.57317882399,8.95483870967742
722363,52.3295102387536,33.483326384908,940.957049791727,8.23296772938615
722369,61.013938172043,47.2032258064516,980.389514514515,8.60645161290323
722410,56.4432795698925,47.7032258064516,1019.76129032258,9.28064516129032
722416,55.6947580645161,37,994.786082049792,8.59354838709677
722420,55.5359899389953,44.201298921257,994.393235170655,8.71267733778416
722427,57.6940860215054,47.2,1017.66095208111,7.02903225806452
722429,55.7740860215054,44.5709677419355,1014.68387096774,5.89677419354839
722430,56.2390456989247,45.7838709677419,1016.22580645161,7.8741935483871
722435,58.3840456989247,46.2225806451613,1016.98998433918,8.19032258064516
722436,57.4387861357297,42.4138437241243,981.189369058426,7.81924842500041
722444,54.1840322580645,43.2451612903226,1011.16451612903,5.85161290322581
722445,54.8411290322581,39.4,1007.24482304886,8.53225806451613
722446,52.676935483871,40.0161290322581,1008.77096774194,5.9258064516129
722447,54.0553091397849,40.5451612903226,1006.78064516129,6.04516129032258
722448,49.9117338709678,35.3096774193548,980.741465659208,8.23225806451613
722469,49.9825403225806,34.2806451612903,1002.36706545255,8.74838709677419
722470,50.299435483871,38.1290322580645,1005.66095208111,7.44838709677419
722479,50.0313269826824,30.3225806451613,996.04771061384,9.59354838709677
722489,49.0563575268817,33.6451612903226,1001.59287190416,8.34516129032258
722499,51.1750537634409,39.758064516129,1007.76129032258,6.08709677419355
722500,64.0867607526882,54.4967741935484,1017.89677419355,9.06129032258064
722505,63.9995967741935,51.7709677419355,1015.95450046821,10.658064516129
722506,64.1612634408602,49.1290322580645,1012.59287190416,8.44516129032258
722508,64.4163978494624,54.8064516129032,980.389514514515,9.84193548387097
722510,61.1311290322581,47.8774193548387,1017.37419354839,10.7322580645161
722515,61.3516935483871,50.0387096774194,1018.51935483871,10.8193548387097
722516,61.9225403225806,46.0774193548387,1017.06129032258,8.69677419354839
722517,63.3729301075269,45.3354838709677,1012.31290322581,8.70967741935484
722520,61.0693010752688,44.5096774193548,1000.79321014563,6.80645161290323
722523,55.9183870967742,38.1612903225806,997.70900093642,5.47741935483871
722524,59.8877956989247,49.2548387096774,1016.64771061384,8.03870967741936
722526,58.2536021505376,39.6,1001.28030691982,5.32903225806452
722527,58.8440322580645,48.5387096774194,1017.70288756498,8.01935483870968
722530,56.0031720430108,36.2935483870968,990.299661758533,6.8258064516129
722533,54.5151612903226,35.5129032258065,986.412903225806,6.95483870967742
722535,56.118185483871,37.3451612903226,987.125233297814,6.37741935483871
722536,56.0291741338112,37.3607526881721,981.028806718906,7.5326164874552
722537,54.8004444543194,35.3935483870968,961.545161290323,6.63548387096774
722539,55.6316666666667,36.1838709677419,998.545161290323,9.39032258064516
722540,53.4070161290323,35.2516129032258,1000.54125900094,8
722541,47.307399382141,32.1064516129032,997.670291259001,8.45483870967742
722542,52.131935483871,33.1838709677419,980.389514514515,6.96129032258064
722543,58.4265053763441,45.0225806451613,1016.98709677419,8.17096774193548
722544,55.0521505376344,35.8709677419355,995.757726274662,4.60322580645161
722547,51.6000940860215,32.1645161290323,991.477419354839,7.64516129032258
722550,57.4384274193548,45.1774193548387,1014.60288756498,8.83870967741935
722552,46.4681535049924,29.3096774193548,989.59321014563,9.34193548387097
722553,54.1379838709677,41.6709677419355,1007.30254932352,6.59032258064516
722554,55.4359811827957,39.9096774193548,1006.1767428719,5.8258064516129
722555,57.6913575268817,47.9129032258065,1019.15161290323,9.44838709677419
722560,49.7988709677419,32.5290322580645,1001.09321014563,9.27741935483871
722561,49.9607765455348,32.2292420136536,980.389514514515,8.34312892558872
722563,50.3342338709677,32.7225806451613,998.741935483871,9.52903225806452
722570,53.4690681003584,32.9537634408602,982.847735638865,8.52688172043011
722575,52.1916397849462,32.6064516129032,988.906451612903,8.66451612903226
722576,52.5948086654016,33.5853889943074,980.533185415017,9.47400379506641
722577,51.5785483870968,32.0838709677419,994.883870967742,9.80645161290323
722583,50.045129311444,32.1290322580645,999.973178823985,9.22258064516129
722587,46.4612388997513,32.5516129032258,1000.24516129032,10.058064516129
722588,48.7847598763807,35.958064516129,999.52835577513,8.08387096774194
722589,46.7907610318741,29.5548387096774,995.505775129969,8.94193548387097
722590,50.6851696340246,30.6,996.857388033195,11.2096774193548
722593,49.431655566418,30.158064516129,993.192533662695,8.81935483870968
722594,48.571191139401,28.5129032258065,992.563839646098,8.2741935483871
722595,49.6772715053763,29.9548387096774,996.789646097711,9.44516129032258
722596,48.5207147062029,30.0516129032258,993.20900093642,9.67741935483871
722597,47.0034969642674,27.9838709677419,983.790322580645,8.83548387096774
722598,49.2151218736742,31.2529535150347,995.970629500468,8.81612903225806
722599,50.4979907799905,32.041935483871,994.412226742872,8.8258064516129
722600,49.6191898859082,28.0225806451613,971.612903225806,7.51935483870968
722610,54.3351344086022,34.4,982.009677419355,6.33870967741935
722615,55.0376527031064,33.7783154121864,980.381552654806,7.66379569265006
722616,51.5045698924731,26.8935483870968,936.996774193548,6.2741935483871
722618,52.7692451968401,22.874989577362,980.389514514515,8.94138707795019
722620,45.1724865591398,17.1516129032258,833.438709677419,21.2548387096774
722630,51.3384940949089,26.858064516129,951.287096774194,9.26129032258065
722636,38.9087768817204,16.8290322580645,877.738709677419,11.1258064516129
722637,39.3538733083535,17.8193548387097,931.845161290323,8.08709677419355
722640,44.0213778767647,20.4483870967742,853.964516129032,7.49032258064516
722648,48.9410887096774,21.3290322580645,912.941935483871,8.38064516129032
722650,48.1960118398069,21.3935483870968,917.625806451613,8.73548387096774
722654,52.9485483870968,21.5741935483871,912.538709677419,8.74838709677419
722656,47.0943595199328,19.4838709677419,918.654838709677,7.54516129032258
722660,48.9348261747495,24.1483870967742,954.935483870968,10.6387096774194
722666,50.8755089020738,29.2645161290323,969.190322580645,7.24193548387097
722670,44.6234274193548,19.1677419354839,904.025806451613,10.5806451612903
722700,49.0186693548387,23.1225806451613,882.716129032258,6.81612903225806
723510,43.9803629032258,24.6,981.390322580645,11.3354838709677
723604,45.1143586140005,20.4787599666476,950.031919823049,9.06325805824146
723628,50.6409103160157,29.3290322580645,953.741935483871,8.54838709677419
723630,41.4761762638615,17.1161290322581,890.922580645161,12.1129032258065
723635,43.135032430126,19.9306243160144,923.223777002809,9.47954834944877
723761,52.8966532258065,38.3903225806452,1005.25738803319,7.29677419354839
747335,52.6006962809964,30.9091328365209,950.124115244277,7.39977411197771
747355,50.7433774312048,28.5741935483871,969.374193548387,9.06774193548387
747400,51.963670260771,29.2096774193548,956.68064516129,6.12258064516129
994110,59.9708602150538,51.4032258064516,980.389514514515,12.7161290322581
997361,56.6619220430108,34.4415589660743,980.389514514515,9.70967741935484
997363,57.3099596774194,34.4415589660743,980.389514514515,7.19677419354839
997364,57.0520807636606,34.4415589660743,980.389514514515,8.36099980548531
997366,60.0983602150538,34.4415589660743,980.389514514515,12.7741935483871
997368,56.5930779569892,34.4415589660743,980.389514514515,10.0032258064516
997369,65.2592741935484,34.4415589660743,980.389514514515,10.1032258064516
998165,58.529452700022,48.4787599666476,980.389514514515,10.8761612840479
998189,57.7964784946237,34.4415589660743,980.389514514515,9.05806451612903
998226,58.6705951731403,34.4415589660743,980.389514514515,8.04067741308017
999999,52.3599719854345,34.4415589660743,980.389514514515,8.36099980548531
